x_1;x_2;y
62;64201;0
63;64176;0
64;64209;0
65;64249;0
66;64169;0
67;64210;0
68;64218;0
69;64181;0
70;64205;0
71;64210;0
72;64222;0
73;64241;0
74;64280;0
75;64206;0
76;64194;0
77;64216;0
78;64281;0
79;64243;0
80;64186;0
81;64152;0
82;64223;0
83;64212;0
84;64209;0
85;64198;0
86;64272;0
87;64237;0
88;64260;0
89;64193;0
90;64249;0
91;64176;0
92;64237;0
93;64181;0
94;64229;0
95;64209;0
96;64195;0
97;64250;0
98;64219;0
99;64179;0
100;64150;0
101;64269;0
102;64234;0
103;64270;0
104;64172;0
105;64266;0
106;64240;0
107;64170;0
108;64190;0
109;64191;0
110;64241;0
111;64204;0
112;64258;0
113;64287;0
114;64258;0
115;64243;0
116;64206;0
117;64181;0
118;64228;0
119;64258;0
120;64217;0
121;64235;0
122;64231;0
123;64209;0
124;64223;0
125;64245;0
126;64251;0
127;64274;0
128;64207;0
129;64198;0
130;64243;0
131;64214;0
132;64250;0
133;64215;0
134;64241;0
135;64229;0
136;64268;0
137;64220;0
138;64234;0
139;64245;0
140;64239;0
141;64226;0
142;64248;0
143;64229;0
144;64290;0
145;64230;0
146;64229;0
147;64216;0
148;64260;0
149;64282;0
150;64220;0
151;64232;0
152;64204;0
153;64241;0
154;64247;0
155;64253;0
156;64254;0
157;64264;0
158;64233;0
159;64281;0
160;64286;0
161;64227;0
162;64187;0
163;64260;0
164;64228;0
165;64277;0
166;64289;0
167;64273;0
168;64217;0
169;64239;0
170;64250;0
171;64276;0
172;64253;0
173;64211;0
174;64274;0
175;64296;0
176;64244;0
177;64252;0
178;64270;0
179;64322;0
180;64275;0
181;64280;0
182;64313;0
183;64296;0
184;64282;0
185;64261;0
186;64283;0
187;64250;0
188;64276;0
189;64262;0
190;64296;0
191;64289;0
192;64315;0
193;64277;0
194;64297;0
195;64279;0
196;64283;0
197;64301;0
198;64338;0
199;64294;0
200;64310;0
201;64249;0
202;64241;0
203;64326;0
204;64302;0
205;64294;0
206;64336;0
207;64358;0
208;64287;0
209;64386;0
210;64315;0
211;64298;0
212;64365;0
213;64275;0
214;64313;0
215;64321;0
216;64303;0
217;64351;0
218;64345;0
219;64368;0
220;64339;0
221;64357;0
222;64364;0
223;64330;0
224;64392;0
225;64399;0
226;64361;0
227;64381;0
228;64387;0
229;64345;0
230;64320;0
231;64323;1
1;64222;0
2;64197;0
3;64215;0
4;64171;0
5;64215;0
6;64260;0
7;64203;0
8;64273;0
9;64252;0
10;64229;0
11;64227;0
12;64197;0
13;64194;0
14;64201;0
15;64201;0
16;64253;0
17;64220;0
18;64198;0
19;64253;0
20;64274;0
21;64190;0
22;64215;0
23;64235;0
24;64226;0
25;64130;0
26;64225;0
27;64210;0
28;64288;0
29;64195;0
30;64206;0
31;64218;0
32;64183;0
33;64150;0
34;64253;0
35;64259;0
36;64262;0
37;64213;0
38;64210;0
39;64146;0
40;64240;0
41;64206;0
42;64217;0
43;64213;0
44;64215;0
45;64253;0
46;64197;0
47;64257;0
48;64190;0
49;64259;0
50;64199;0
51;64161;0
52;64203;0
53;64225;0
54;64236;0
55;64262;0
56;64198;0
57;64199;0
58;64246;0
59;64200;0
60;64259;0
61;64154;0
62;64198;0
63;64294;0
64;64192;0
65;64196;0
66;64222;0
67;64192;0
68;64236;0
69;64248;0
70;64262;0
71;64186;0
72;64277;0
73;64181;0
74;64222;0
75;64216;0
76;64132;0
77;64225;0
78;64168;0
79;64280;0
80;64232;0
81;64127;0
82;64172;0
83;64203;0
84;64216;0
85;64199;0
86;64281;0
87;64207;0
88;64191;0
89;64230;0
90;64239;0
91;64252;0
92;64246;0
93;64233;0
94;64235;0
95;64220;0
96;64253;0
97;64222;0
98;64158;0
99;64231;0
100;64242;0
101;64256;0
102;64202;0
103;64255;0
104;64267;0
105;64252;0
106;64215;0
107;64281;0
108;64221;0
109;64239;0
110;64265;0
111;64233;0
112;64241;0
113;64258;0
114;64223;0
115;64240;0
116;64236;0
117;64228;0
118;64253;0
119;64253;0
120;64210;0
121;64200;0
122;64223;0
123;64254;0
124;64250;0
125;64246;0
126;64197;0
127;64211;0
128;64273;0
129;64237;0
130;64251;0
131;64200;0
132;64249;0
133;64246;0
134;64260;0
135;64240;0
136;64196;0
137;64253;0
138;64254;0
139;64274;0
140;64238;0
141;64227;0
142;64269;0
143;64231;0
144;64269;0
145;64285;0
146;64190;0
147;64247;0
148;64299;0
149;64315;0
150;64202;0
151;64340;0
152;64295;0
153;64280;0
154;64259;0
155;64279;0
156;64290;0
157;64318;0
158;64263;0
159;64276;0
160;64212;0
161;64273;0
162;64292;0
163;64301;0
164;64299;0
165;64296;0
166;64278;0
167;64297;0
168;64302;0
169;64219;0
170;64315;0
171;64275;0
172;64232;0
173;64272;0
174;64329;0
175;64294;0
176;64278;0
177;64315;0
178;64331;0
179;64288;0
180;64361;0
181;64303;0
182;64310;0
183;64333;0
184;64322;0
185;64334;0
186;64322;0
187;64370;0
188;64317;0
189;64299;0
190;64299;0
191;64315;0
192;64325;0
193;64355;0
194;64332;0
195;64384;0
196;64423;0
197;64382;0
198;64391;0
199;64357;1
1;64266;0
2;64255;0
3;64362;0
4;64304;0
5;64210;0
6;64217;0
7;64244;0
8;64224;0
9;64227;0
10;64342;0
11;64299;0
12;64302;0
13;64291;0
14;64258;0
15;64293;0
16;64193;0
17;64238;0
18;64237;0
19;64265;0
20;64258;0
21;64281;0
22;64298;0
23;64271;0
24;64296;0
25;64314;0
26;64293;0
27;64281;0
28;64260;0
29;64296;0
30;64282;0
31;64311;0
32;64266;0
33;64272;0
34;64276;0
35;64256;0
36;64280;0
37;64285;0
38;64246;0
39;64279;0
40;64206;0
41;64243;0
42;64344;0
43;64246;0
44;64295;0
45;64268;0
46;64287;0
47;64253;0
48;64271;0
49;64336;0
50;64258;0
51;64343;0
52;64239;0
53;64254;0
54;64321;0
55;64219;0
56;64280;0
57;64267;0
58;64266;0
59;64218;0
60;64244;0
61;64258;0
62;64282;0
63;64255;0
64;64259;0
65;64303;0
66;64285;0
67;64284;0
68;64283;0
69;64236;0
70;64245;0
71;64232;0
72;64257;0
73;64286;0
74;64348;0
75;64360;0
76;64285;0
77;64287;0
78;64276;0
79;64263;0
80;64296;0
81;64255;0
82;64286;0
83;64296;0
84;64292;0
85;64233;0
86;64295;0
87;64264;0
88;64276;0
89;64279;0
90;64280;0
91;64278;0
92;64317;0
93;64290;0
94;64254;0
95;64290;0
96;64263;0
97;64271;0
98;64253;0
99;64272;0
100;64269;0
101;64265;0
102;64344;0
103;64260;0
104;64297;0
105;64299;0
106;64236;0
107;64309;0
108;64301;0
109;64259;0
110;64295;0
111;64276;0
112;64299;0
113;64257;0
114;64261;0
115;64286;0
116;64291;0
117;64279;0
118;64277;0
119;64309;0
120;64304;0
121;64281;0
122;64330;0
123;64271;0
124;64247;0
125;64273;0
126;64323;0
127;64301;0
128;64298;0
129;64277;0
130;64269;0
131;64274;0
132;64267;0
133;64245;0
134;64296;0
135;64328;0
136;64358;0
137;64290;0
138;64285;0
139;64345;0
140;64255;0
141;64305;0
142;64268;0
143;64322;0
144;64282;0
145;64334;0
146;64292;0
147;64250;0
148;64310;0
149;64343;0
150;64276;0
151;64322;0
152;64267;0
153;64268;0
154;64314;0
155;64310;0
156;64314;0
157;64347;0
158;64347;0
159;64317;0
160;64339;0
161;64377;0
162;64340;0
163;64326;0
164;64325;0
165;64365;0
166;64340;0
167;64369;0
168;64311;0
169;64329;0
170;64376;0
171;64297;0
172;64306;0
173;64337;0
174;64320;0
175;64300;0
176;64366;0
177;64330;0
178;64343;0
179;64361;0
180;64390;0
181;64400;0
182;64381;0
183;64349;0
184;64383;0
185;64388;1
1;64204;0
2;64265;0
3;64255;0
4;64241;0
5;64341;0
6;64275;0
7;64250;0
8;64234;0
9;64276;0
10;64198;0
11;64251;0
12;64285;0
13;64253;0
14;64170;0
15;64260;0
16;64265;0
17;64242;0
18;64292;0
19;64228;0
20;64261;0
21;64277;0
22;64239;0
23;64299;0
24;64207;0
25;64261;0
26;64216;0
27;64250;0
28;64253;0
29;64241;0
30;64274;0
31;64251;0
32;64273;0
33;64242;0
34;64251;0
35;64302;0
36;64221;0
37;64226;0
38;64220;0
39;64273;0
40;64212;0
41;64273;0
42;64278;0
43;64243;0
44;64261;0
45;64310;0
46;64260;0
47;64240;0
48;64231;0
49;64228;0
50;64179;0
51;64227;0
52;64200;0
53;64250;0
54;64190;0
55;64289;0
56;64293;0
57;64225;0
58;64240;0
59;64269;0
60;64278;0
61;64264;0
62;64235;0
63;64286;0
64;64278;0
65;64198;0
66;64247;0
67;64281;0
68;64235;0
69;64284;0
70;64240;0
71;64232;0
72;64298;0
73;64245;0
74;64228;0
75;64217;0
76;64243;0
77;64280;0
78;64266;0
79;64262;0
80;64269;0
81;64257;0
82;64298;0
83;64228;0
84;64302;0
85;64250;0
86;64266;0
87;64256;0
88;64263;0
89;64308;0
90;64288;0
91;64266;0
92;64260;0
93;64265;0
94;64194;0
95;64273;0
96;64338;0
97;64294;0
98;64293;0
99;64211;0
100;64261;0
101;64282;0
102;64253;0
103;64221;0
104;64263;0
105;64207;0
106;64265;0
107;64252;0
108;64252;0
109;64188;0
110;64259;0
111;64260;0
112;64265;0
113;64263;0
114;64250;0
115;64337;0
116;64162;0
117;64285;0
118;64217;0
119;64227;0
120;64318;0
121;64264;0
122;64279;0
123;64232;0
124;64262;0
125;64315;0
126;64240;0
127;64278;0
128;64246;0
129;64256;0
130;64207;0
131;64274;0
132;64254;0
133;64255;0
134;64262;0
135;64260;0
136;64273;0
137;64324;0
138;64248;0
139;64237;0
140;64270;0
141;64255;0
142;64332;0
143;64283;0
144;64296;0
145;64315;0
146;64289;0
147;64288;0
148;64282;0
149;64277;0
150;64279;0
151;64296;0
152;64224;0
153;64275;0
154;64297;0
155;64265;0
156;64208;0
157;64302;0
158;64296;0
159;64294;0
160;64260;0
161;64288;0
162;64272;0
163;64304;0
164;64267;0
165;64339;0
166;64293;0
167;64286;0
168;64338;0
169;64310;0
170;64277;0
171;64321;0
172;64305;0
173;64296;0
174;64313;0
175;64293;0
176;64309;0
177;64320;0
178;64271;0
179;64278;0
180;64324;0
181;64312;0
182;64310;0
183;64280;0
184;64320;0
185;64361;0
186;64293;0
187;64327;0
188;64291;0
189;64312;0
190;64318;0
191;64327;0
192;64285;0
193;64275;0
194;64323;0
195;64317;0
196;64321;0
197;64360;0
198;64336;0
199;64301;0
200;64297;0
201;64322;0
202;64307;0
203;64366;0
204;64297;0
205;64302;0
206;64341;0
207;64358;0
208;64299;0
209;64367;0
210;64261;0
211;64401;0
212;64329;0
213;64341;0
214;64327;0
215;64354;0
216;64346;0
217;64320;0
218;64355;0
219;64384;0
220;64295;0
221;64360;0
222;64353;0
223;64306;0
224;64374;0
225;64343;0
226;64325;0
227;64353;0
228;64351;0
229;64364;0
230;64351;0
231;64313;0
232;64338;0
233;64356;0
234;64293;0
235;64405;0
236;64319;0
237;64394;0
238;64354;0
239;64384;0
240;64401;1
1;64173;0
2;64207;0
3;64186;0
4;64199;0
5;64232;0
6;64226;0
7;64185;0
8;64217;0
9;64202;0
10;64157;0
11;64196;0
12;64248;0
13;64191;0
14;64188;0
15;64195;0
16;64263;0
17;64177;0
18;64222;0
19;64187;0
20;64197;0
21;64217;0
22;64214;0
23;64248;0
24;64216;0
25;64248;0
26;64217;0
27;64215;0
28;64217;0
29;64173;0
30;64251;0
31;64170;0
32;64221;0
33;64231;0
34;64231;0
35;64234;0
36;64206;0
37;64153;0
38;64240;0
39;64202;0
40;64221;0
41;64127;0
42;64203;0
43;64187;0
44;64136;0
45;64273;0
46;64224;0
47;64192;0
48;64240;0
49;64227;0
50;64211;0
51;64225;0
52;64283;0
53;64184;0
54;64154;0
55;64197;0
56;64203;0
57;64216;0
58;64234;0
59;64232;0
60;64287;0
61;64194;0
62;64180;0
63;64218;0
64;64199;0
65;64196;0
66;64252;0
67;64205;0
68;64218;0
69;64283;0
70;64197;0
71;64227;0
72;64221;0
73;64169;0
74;64219;0
75;64203;0
76;64194;0
77;64279;0
78;64190;0
79;64242;0
80;64215;0
81;64204;0
82;64218;0
83;64215;0
84;64212;0
85;64266;0
86;64239;0
87;64202;0
88;64251;0
89;64209;0
90;64194;0
91;64206;0
92;64259;0
93;64199;0
94;64230;0
95;64137;0
96;64179;0
97;64292;0
98;64261;0
99;64236;0
100;64195;0
101;64209;0
102;64218;0
103;64257;0
104;64169;0
105;64214;0
106;64232;0
107;64219;0
108;64196;0
109;64226;0
110;64200;0
111;64241;0
112;64163;0
113;64222;0
114;64225;0
115;64222;0
116;64265;0
117;64269;0
118;64239;0
119;64275;0
120;64231;0
121;64217;0
122;64236;0
123;64264;0
124;64221;0
125;64190;0
126;64226;0
127;64257;0
128;64176;0
129;64222;0
130;64246;0
131;64252;0
132;64289;0
133;64204;0
134;64329;0
135;64235;0
136;64265;0
137;64262;0
138;64228;0
139;64243;0
140;64263;0
141;64239;0
142;64245;0
143;64242;0
144;64276;0
145;64242;0
146;64237;0
147;64299;0
148;64266;0
149;64286;0
150;64249;0
151;64208;0
152;64250;0
153;64268;0
154;64245;0
155;64268;0
156;64232;0
157;64291;0
158;64203;0
159;64252;0
160;64246;0
161;64268;0
162;64274;0
163;64244;0
164;64175;0
165;64293;0
166;64232;0
167;64282;0
168;64246;0
169;64196;0
170;64296;0
171;64316;0
172;64221;0
173;64271;0
174;64356;0
175;64233;0
176;64283;0
177;64312;0
178;64231;0
179;64252;0
180;64277;0
181;64296;0
182;64331;0
183;64308;0
184;64283;0
185;64293;0
186;64278;0
187;64234;0
188;64303;0
189;64270;0
190;64292;0
191;64326;0
192;64307;0
193;64251;0
194;64323;0
195;64311;0
196;64339;0
197;64322;0
198;64359;0
199;64324;0
200;64347;0
201;64319;0
202;64276;0
203;64359;0
204;64318;0
205;64364;0
206;64340;0
207;64359;0
208;64408;0
209;64361;0
210;64311;0
211;64361;0
212;64366;0
213;64348;0
214;64373;1
1;64214;0
2;64175;0
3;64190;0
4;64210;0
5;64217;0
6;64174;0
7;64161;0
8;64192;0
9;64184;0
10;64190;0
11;64206;0
12;64144;0
13;64159;0
14;64148;0
15;64228;0
16;64215;0
17;64168;0
18;64171;0
19;64195;0
20;64140;0
21;64202;0
22;64223;0
23;64251;0
24;64200;0
25;64167;0
26;64240;0
27;64242;0
28;64189;0
29;64144;0
30;64266;0
31;64208;0
32;64185;0
33;64209;0
34;64234;0
35;64185;0
36;64208;0
37;64207;0
38;64196;0
39;64237;0
40;64249;0
41;64199;0
42;64193;0
43;64153;0
44;64167;0
45;64250;0
46;64193;0
47;64218;0
48;64225;0
49;64219;0
50;64172;0
51;64170;0
52;64194;0
53;64158;0
54;64178;0
55;64204;0
56;64211;0
57;64227;0
58;64288;0
59;64290;0
60;64212;0
61;64200;0
62;64240;0
63;64205;0
64;64217;0
65;64217;0
66;64204;0
67;64234;0
68;64221;0
69;64170;0
70;64179;0
71;64233;0
72;64186;0
73;64232;0
74;64229;0
75;64197;0
76;64182;0
77;64183;0
78;64199;0
79;64223;0
80;64220;0
81;64245;0
82;64220;0
83;64180;0
84;64263;0
85;64221;0
86;64250;0
87;64224;0
88;64148;0
89;64240;0
90;64181;0
91;64196;0
92;64210;0
93;64219;0
94;64223;0
95;64266;0
96;64209;0
97;64255;0
98;64238;0
99;64189;0
100;64171;0
101;64217;0
102;64227;0
103;64209;0
104;64169;0
105;64171;0
106;64221;0
107;64223;0
108;64246;0
109;64221;0
110;64203;0
111;64268;0
112;64210;0
113;64223;0
114;64253;0
115;64202;0
116;64209;0
117;64193;0
118;64244;0
119;64260;0
120;64253;0
121;64192;0
122;64221;0
123;64231;0
124;64262;0
125;64170;0
126;64236;0
127;64212;0
128;64185;0
129;64248;0
130;64172;0
131;64208;0
132;64225;0
133;64267;0
134;64228;0
135;64158;0
136;64237;0
137;64167;0
138;64249;0
139;64232;0
140;64233;0
141;64183;0
142;64217;0
143;64217;0
144;64244;0
145;64214;0
146;64214;0
147;64232;0
148;64217;0
149;64255;0
150;64223;0
151;64220;0
152;64188;0
153;64208;0
154;64251;0
155;64187;0
156;64234;0
157;64236;0
158;64237;0
159;64208;0
160;64284;0
161;64218;0
162;64228;0
163;64212;0
164;64216;0
165;64174;0
166;64232;0
167;64226;0
168;64248;0
169;64218;0
170;64257;0
171;64209;0
172;64253;0
173;64262;0
174;64269;0
175;64251;0
176;64184;0
177;64206;0
178;64264;0
179;64275;0
180;64194;0
181;64218;0
182;64290;0
183;64246;0
184;64247;0
185;64221;0
186;64237;0
187;64263;0
188;64268;0
189;64300;0
190;64298;0
191;64227;0
192;64262;0
193;64156;0
194;64211;0
195;64229;0
196;64276;0
197;64218;0
198;64257;0
199;64301;0
200;64267;0
201;64180;0
202;64221;0
203;64242;0
204;64287;0
205;64320;0
206;64267;0
207;64220;0
208;64230;0
209;64264;0
210;64239;0
211;64295;0
212;64254;0
213;64259;0
214;64279;0
215;64274;0
216;64203;0
217;64309;0
218;64254;0
219;64201;0
220;64323;0
221;64298;0
222;64290;0
223;64262;0
224;64296;0
225;64269;0
226;64258;0
227;64310;0
228;64212;0
229;64205;0
230;64258;0
231;64269;0
232;64322;0
233;64255;0
234;64223;0
235;64267;0
236;64260;0
237;64342;0
238;64244;0
239;64303;0
240;64290;0
241;64261;0
242;64300;0
243;64262;0
244;64294;0
245;64218;0
246;64257;0
247;64308;0
248;64279;0
249;64298;0
250;64274;0
251;64324;0
252;64320;0
253;64308;0
254;64227;0
255;64315;0
256;64246;0
257;64260;0
258;64285;0
259;64308;0
260;64306;0
261;64328;0
262;64409;0
263;64302;0
264;64343;0
265;64345;0
266;64274;0
267;64288;0
268;64324;0
269;64405;0
270;64372;0
271;64333;0
272;64333;0
273;64381;0
274;64288;0
275;64354;0
276;64329;0
277;64323;0
278;64376;0
279;64297;0
280;64330;0
281;64406;0
282;64359;0
283;64345;0
284;64383;0
285;64332;0
286;64366;0
287;64295;0
288;64346;0
289;64394;0
290;64385;0
291;64379;0
292;64351;0
293;64377;1
1;64321;0
2;64303;0
3;64252;0
4;64281;0
5;64305;0
6;64240;0
7;64318;0
8;64288;0
9;64222;0
10;64251;0
11;64252;0
12;64319;0
13;64243;0
14;64279;0
15;64344;0
16;64272;0
17;64238;0
18;64351;0
19;64285;0
20;64266;0
21;64253;0
22;64305;0
23;64324;0
24;64304;0
25;64279;0
26;64371;0
27;64199;0
28;64278;0
29;64271;0
30;64222;0
31;64269;0
32;64294;0
33;64275;0
34;64250;0
35;64284;0
36;64260;0
37;64273;0
38;64236;0
39;64251;0
40;64300;0
41;64264;0
42;64259;0
43;64283;0
44;64214;0
45;64271;0
46;64266;0
47;64286;0
48;64319;0
49;64263;0
50;64277;0
51;64299;0
52;64319;0
53;64262;0
54;64187;0
55;64244;0
56;64270;0
57;64258;0
58;64298;0
59;64307;0
60;64276;0
61;64279;0
62;64283;0
63;64287;0
64;64289;0
65;64295;0
66;64263;0
67;64312;0
68;64266;0
69;64278;0
70;64312;0
71;64304;0
72;64231;0
73;64323;0
74;64287;0
75;64264;0
76;64253;0
77;64246;0
78;64248;0
79;64330;0
80;64271;0
81;64242;0
82;64266;0
83;64259;0
84;64270;0
85;64282;0
86;64257;0
87;64262;0
88;64244;0
89;64261;0
90;64307;0
91;64283;0
92;64264;0
93;64301;0
94;64255;0
95;64273;0
96;64261;0
97;64311;0
98;64329;0
99;64252;0
100;64271;0
101;64314;0
102;64308;0
103;64256;0
104;64335;0
105;64283;0
106;64264;0
107;64224;0
108;64261;0
109;64275;0
110;64292;0
111;64324;0
112;64252;0
113;64324;0
114;64256;0
115;64245;0
116;64334;0
117;64269;0
118;64269;0
119;64257;0
120;64273;0
121;64316;0
122;64237;0
123;64229;0
124;64293;0
125;64288;0
126;64271;0
127;64290;0
128;64255;0
129;64221;0
130;64240;0
131;64233;0
132;64271;0
133;64265;0
134;64259;0
135;64287;0
136;64356;0
137;64270;0
138;64330;0
139;64276;0
140;64233;0
141;64295;0
142;64290;0
143;64271;0
144;64377;0
145;64295;0
146;64276;0
147;64291;0
148;64273;0
149;64283;0
150;64303;0
151;64296;0
152;64249;0
153;64230;0
154;64304;0
155;64320;0
156;64302;0
157;64283;0
158;64272;0
159;64337;0
160;64301;0
161;64256;0
162;64260;0
163;64272;0
164;64229;0
165;64291;0
166;64299;0
167;64279;0
168;64312;0
169;64292;0
170;64297;0
171;64305;0
172;64238;0
173;64262;0
174;64267;0
175;64271;0
176;64301;0
177;64327;0
178;64279;0
179;64324;0
180;64290;0
181;64249;0
182;64309;0
183;64250;0
184;64299;0
185;64295;0
186;64276;0
187;64281;0
188;64343;0
189;64299;0
190;64273;0
191;64249;0
192;64297;0
193;64274;0
194;64302;0
195;64321;0
196;64290;0
197;64345;0
198;64272;0
199;64307;0
200;64314;0
201;64307;0
202;64257;0
203;64330;0
204;64359;0
205;64296;0
206;64333;0
207;64295;0
208;64287;0
209;64312;0
210;64346;0
211;64277;0
212;64327;0
213;64318;0
214;64316;0
215;64311;0
216;64313;0
217;64289;0
218;64292;0
219;64294;0
220;64341;0
221;64335;0
222;64363;0
223;64342;0
224;64271;0
225;64287;0
226;64326;0
227;64332;0
228;64250;0
229;64335;0
230;64314;0
231;64408;0
232;64305;0
233;64274;0
234;64318;0
235;64353;0
236;64344;0
237;64336;0
238;64333;0
239;64295;0
240;64339;0
241;64312;0
242;64314;0
243;64336;0
244;64357;0
245;64380;0
246;64314;0
247;64365;0
248;64375;0
249;64329;0
250;64327;0
251;64360;0
252;64331;0
253;64349;0
254;64323;0
255;64349;0
256;64324;0
257;64354;0
258;64434;0
259;64312;0
260;64417;0
261;64399;0
262;64303;0
263;64369;0
264;64334;0
265;64387;0
266;64320;0
267;64368;1
1;64231;0
2;64237;0
3;64251;0
4;64243;0
5;64201;0
6;64209;0
7;64247;0
8;64188;0
9;64238;0
10;64259;0
11;64227;0
12;64289;0
13;64220;0
14;64233;0
15;64262;0
16;64277;0
17;64293;0
18;64245;0
19;64256;0
20;64245;0
21;64222;0
22;64220;0
23;64269;0
24;64211;0
25;64247;0
26;64271;0
27;64264;0
28;64240;0
29;64245;0
30;64273;0
31;64245;0
32;64237;0
33;64247;0
34;64228;0
35;64267;0
36;64196;0
37;64299;0
38;64214;0
39;64257;0
40;64282;0
41;64257;0
42;64245;0
43;64273;0
44;64272;0
45;64267;0
46;64216;0
47;64263;0
48;64273;0
49;64244;0
50;64240;0
51;64241;0
52;64220;0
53;64242;0
54;64220;0
55;64276;0
56;64264;0
57;64269;0
58;64286;0
59;64241;0
60;64213;0
61;64285;0
62;64308;0
63;64218;0
64;64272;0
65;64263;0
66;64181;0
67;64252;0
68;64274;0
69;64266;0
70;64254;0
71;64282;0
72;64267;0
73;64293;0
74;64231;0
75;64255;0
76;64286;0
77;64222;0
78;64280;0
79;64243;0
80;64281;0
81;64226;0
82;64208;0
83;64283;0
84;64269;0
85;64248;0
86;64291;0
87;64258;0
88;64219;0
89;64302;0
90;64284;0
91;64235;0
92;64272;0
93;64275;0
94;64236;0
95;64256;0
96;64234;0
97;64307;0
98;64263;0
99;64259;0
100;64284;0
101;64293;0
102;64252;0
103;64292;0
104;64251;0
105;64256;0
106;64263;0
107;64278;0
108;64262;0
109;64247;0
110;64200;0
111;64274;0
112;64299;0
113;64266;0
114;64281;0
115;64239;0
116;64249;0
117;64258;0
118;64307;0
119;64255;0
120;64271;0
121;64290;0
122;64299;0
123;64267;0
124;64260;0
125;64273;0
126;64248;0
127;64262;0
128;64278;0
129;64286;0
130;64273;0
131;64316;0
132;64293;0
133;64294;0
134;64291;0
135;64282;0
136;64274;0
137;64280;0
138;64277;0
139;64245;0
140;64256;0
141;64283;0
142;64256;0
143;64299;0
144;64262;0
145;64310;0
146;64305;0
147;64284;0
148;64298;0
149;64327;0
150;64284;0
151;64310;0
152;64363;0
153;64321;0
154;64243;0
155;64244;0
156;64280;0
157;64285;0
158;64318;0
159;64304;0
160;64344;0
161;64296;0
162;64309;0
163;64354;0
164;64291;0
165;64372;0
166;64340;0
167;64316;0
168;64353;0
169;64400;0
170;64296;0
171;64285;0
172;64344;0
173;64329;0
174;64304;0
175;64338;0
176;64354;0
177;64361;0
178;64326;0
179;64318;0
180;64307;0
181;64354;0
182;64371;0
183;64353;0
184;64302;0
185;64347;0
186;64370;0
187;64402;0
188;64364;1
1;64306;0
2;64241;0
3;64279;0
4;64228;0
5;64250;0
6;64316;0
7;64235;0
8;64301;0
9;64229;0
10;64262;0
11;64276;0
12;64241;0
13;64256;0
14;64243;0
15;64256;0
16;64273;0
17;64268;0
18;64265;0
19;64239;0
20;64271;0
21;64302;0
22;64256;0
23;64226;0
24;64274;0
25;64281;0
26;64240;0
27;64251;0
28;64194;0
29;64299;0
30;64219;0
31;64271;0
32;64238;0
33;64237;0
34;64272;0
35;64238;0
36;64280;0
37;64184;0
38;64248;0
39;64233;0
40;64290;0
41;64269;0
42;64223;0
43;64274;0
44;64262;0
45;64197;0
46;64224;0
47;64265;0
48;64306;0
49;64229;0
50;64226;0
51;64266;0
52;64246;0
53;64275;0
54;64309;0
55;64237;0
56;64262;0
57;64222;0
58;64193;0
59;64273;0
60;64264;0
61;64207;0
62;64266;0
63;64213;0
64;64256;0
65;64228;0
66;64313;0
67;64267;0
68;64263;0
69;64267;0
70;64278;0
71;64286;0
72;64217;0
73;64257;0
74;64282;0
75;64286;0
76;64263;0
77;64242;0
78;64265;0
79;64179;0
80;64287;0
81;64230;0
82;64223;0
83;64292;0
84;64287;0
85;64241;0
86;64229;0
87;64284;0
88;64230;0
89;64233;0
90;64279;0
91;64242;0
92;64252;0
93;64178;0
94;64248;0
95;64255;0
96;64272;0
97;64244;0
98;64284;0
99;64255;0
100;64246;0
101;64227;0
102;64212;0
103;64214;0
104;64256;0
105;64285;0
106;64287;0
107;64207;0
108;64255;0
109;64221;0
110;64252;0
111;64251;0
112;64244;0
113;64285;0
114;64233;0
115;64246;0
116;64301;0
117;64295;0
118;64251;0
119;64266;0
120;64223;0
121;64272;0
122;64305;0
123;64264;0
124;64265;0
125;64205;0
126;64263;0
127;64251;0
128;64232;0
129;64241;0
130;64288;0
131;64231;0
132;64171;0
133;64228;0
134;64261;0
135;64262;0
136;64275;0
137;64234;0
138;64275;0
139;64282;0
140;64250;0
141;64283;0
142;64256;0
143;64260;0
144;64269;0
145;64222;0
146;64237;0
147;64283;0
148;64228;0
149;64241;0
150;64295;0
151;64277;0
152;64253;0
153;64292;0
154;64294;0
155;64216;0
156;64270;0
157;64277;0
158;64262;0
159;64238;0
160;64248;0
161;64272;0
162;64267;0
163;64268;0
164;64309;0
165;64286;0
166;64250;0
167;64258;0
168;64277;0
169;64265;0
170;64251;0
171;64260;0
172;64236;0
173;64253;0
174;64281;0
175;64284;0
176;64310;0
177;64308;0
178;64313;0
179;64336;0
180;64248;0
181;64275;0
182;64233;0
183;64292;0
184;64289;0
185;64279;0
186;64337;0
187;64317;0
188;64189;0
189;64304;0
190;64285;0
191;64309;0
192;64279;0
193;64240;0
194;64314;0
195;64240;0
196;64333;0
197;64304;0
198;64232;0
199;64307;0
200;64276;0
201;64271;0
202;64251;0
203;64284;0
204;64306;0
205;64359;0
206;64323;0
207;64318;0
208;64325;0
209;64265;0
210;64280;0
211;64271;0
212;64314;0
213;64369;0
214;64317;0
215;64321;0
216;64329;0
217;64311;0
218;64347;0
219;64314;0
220;64339;0
221;64328;0
222;64295;0
223;64390;0
224;64243;0
225;64328;0
226;64263;0
227;64302;0
228;64258;0
229;64283;0
230;64267;0
231;64353;0
232;64319;0
233;64290;0
234;64292;0
235;64278;0
236;64316;0
237;64382;0
238;64341;0
239;64306;0
240;64354;0
241;64337;0
242;64289;0
